timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1687566543856,1,Get Catalog,200,,GetCatalog 1-53,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566543869,3,Get Catalog,200,,GetCatalog 1-54,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,3,0,1
1687566543872,1,Get Catalog,200,,GetCatalog 1-54,text,true,,1386,132,2,2,http://localhost:8081/sandwich/catalog,1,0,0
1687566543873,2,Get Catalog,200,,GetCatalog 1-54,text,true,,1386,132,2,2,http://localhost:8081/sandwich/catalog,2,0,0
1687566543873,3,Get Catalog,200,,GetCatalog 1-55,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,3,0,1
1687566543877,1,Get Catalog,200,,GetCatalog 1-55,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566543878,1,Get Catalog,200,,GetCatalog 1-55,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566543889,2,Get Catalog,200,,GetCatalog 1-56,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,2,0,1
1687566543892,0,Get Catalog,200,,GetCatalog 1-56,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,0,0,0
1687566543892,1,Get Catalog,200,,GetCatalog 1-56,text,true,,1386,132,2,2,http://localhost:8081/sandwich/catalog,1,0,0
1687566543893,2,Get Catalog,200,,GetCatalog 1-57,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,2,0,1
1687566543895,2,Get Catalog,200,,GetCatalog 1-57,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,2,0,0
1687566543897,1,Get Catalog,200,,GetCatalog 1-57,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566543907,3,Get Catalog,200,,GetCatalog 1-58,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,2,0,1
1687566543910,1,Get Catalog,200,,GetCatalog 1-58,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566543911,1,Get Catalog,200,,GetCatalog 1-58,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,0,0,0
1687566543913,2,Get Catalog,200,,GetCatalog 1-59,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,2,0,1
1687566543915,1,Get Catalog,200,,GetCatalog 1-59,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566543917,0,Get Catalog,200,,GetCatalog 1-59,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,0,0,0
1687566543929,2,Get Catalog,200,,GetCatalog 1-60,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,2,0,1
1687566543931,1,Get Catalog,200,,GetCatalog 1-60,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566543932,1,Get Catalog,200,,GetCatalog 1-60,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566543934,2,Get Catalog,200,,GetCatalog 1-61,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,2,0,0
1687566543936,1,Get Catalog,200,,GetCatalog 1-61,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566543937,1,Get Catalog,200,,GetCatalog 1-61,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566543950,3,Get Catalog,200,,GetCatalog 1-62,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,3,0,0
1687566543953,2,Get Catalog,200,,GetCatalog 1-62,text,true,,1386,132,2,2,http://localhost:8081/sandwich/catalog,2,0,0
1687566543954,2,Get Catalog,200,,GetCatalog 1-63,text,true,,1386,132,2,2,http://localhost:8081/sandwich/catalog,2,0,0
1687566543955,2,Get Catalog,200,,GetCatalog 1-62,text,true,,1386,132,2,2,http://localhost:8081/sandwich/catalog,1,0,0
1687566543956,2,Get Catalog,200,,GetCatalog 1-63,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,2,0,0
1687566543958,1,Get Catalog,200,,GetCatalog 1-63,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566543969,3,Get Catalog,200,,GetCatalog 1-64,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,3,0,1
1687566543972,2,Get Catalog,200,,GetCatalog 1-64,text,true,,1386,132,2,2,http://localhost:8081/sandwich/catalog,2,0,0
1687566543974,1,Get Catalog,200,,GetCatalog 1-64,text,true,,1386,132,2,2,http://localhost:8081/sandwich/catalog,1,0,0
1687566543973,2,Get Catalog,200,,GetCatalog 1-65,text,true,,1386,132,2,2,http://localhost:8081/sandwich/catalog,2,0,1
1687566543975,2,Get Catalog,200,,GetCatalog 1-65,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,2,0,0
1687566543977,1,Get Catalog,200,,GetCatalog 1-65,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566543994,3,Get Catalog,200,,GetCatalog 1-67,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,3,0,1
1687566543997,1,Get Catalog,200,,GetCatalog 1-67,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566543998,1,Get Catalog,200,,GetCatalog 1-67,text,true,,1386,132,1,1,http://localhost:8081/sandwich/catalog,1,0,0
1687566544007,3,Get Catalog,200,,GetCatalog 1-66,text,true,,1386,132,2,2,http://localhost:8081/sandwich/catalog,3,0,1
1687566544007,3,Get Catalog,200,,GetCatalog 1-68,text,true,,1386,132,2,2,http://localhost:8081/sandwich/catalog,3,0,1
1687566544010,1,Get Catalog,200,,GetCatalog 1-66,text,true,,1386,132,2,2,http://localhost:8081/sandwich/catalog,1,0,0
1687566544010,1,Get Catalog,200,,GetCatalog 1-68,text,true,,1386,132,2,2,http://localhost:8081/sandwich/catalog,1,0,0
1687566544011,1,Get Catalog,200,,GetCatalog 1-68,text,true,,1386,132,2,2,http://localhost:8081/sandwich/catalog,1,0,0
